branch,client_id,region,first_purchase,orders_count,payment_sum
NK,2406,Республика Ингушетия,2014-29-04,26,235152.87
SB,2404,Забайкальский край,2013-25-07,5,101391.73
CE,2444,Ивановская область,2015-12-09,19,526806.75
SB,2405,Алтайский край,2010-19-10,6,112255.87
NK,2407,Республика Северная Осетия,2012-29-10,6,117575.65
UR,2432,Курганская область,2014-17-05,15,736127.50
CE,2445,Смоленская область,2010-17-02,17,221475.25
CE,2446,Брянская область,2015-28-06,11,56105.64
UR,2433,Ямало-Ненецкий автономный округ,2010-28-09,12,346877.87
SB,2406,Томская область,2011-14-10,27,521202.64
CE,2447,Владимирская область,2010-07-10,14,5908.88
NW,2413,Новгородская область,2013-10-07,2,24063.36
FE,2422,Чукотский автономный округ,2015-04-02,8,173604.63
NW,2414,Вологодская область,2013-25-11,11,10722.76
SB,2407,Томская область,2012-15-03,4,30038.94
SB,2408,Иркутская область,2013-25-01,10,163184.76
FE,2423,Камчатский край,2011-27-10,26,509606.93
VG,2483,Самарская область,2011-15-10,7,116444.17
UR,2434,Курганская область,2011-06-10,9,154405.93
FE,2424,Хабаровский край,2013-05-01,7,51749.50
FE,2425,Амурская область,2016-21-01,3,56333.86
SB,2409,Республика Тыва,2011-20-03,20,332284.91
VG,2484,Кировская область,2010-29-07,11,52424.90
UR,2435,Ямало-Ненецкий автономный округ,2013-23-01,0,0.00
SB,2410,Томская область,2013-16-12,1,25087.85
UR,2436,Тюменская область,2012-23-06,16,467000.67
SB,2411,Забайкальский край,2012-30-05,5,37800.72
SB,2412,Иркутская область,2012-24-05,12,321873.08
NK,2408,Ставропольский край,2014-09-09,9,81706.54
UR,2437,Курганская область,2010-18-06,18,422836.27
NK,2409,Карачаево-Черкесская Республика,2015-03-04,18,350234.71
NW,2415,Санкт-Петербург,2011-25-06,9,161808.91
CE,2448,Тверская область,2011-25-04,10,272581.95
CE,2449,Смоленская область,2010-30-10,13,246445.80
VG,2485,Удмуртская Республика,2015-16-12,13,567009.59
NW,2416,Псковская область,2015-22-02,12,226239.46
SO,2468,Республика Калмыкия,2016-29-02,13,31363.36
FE,2426,Приморский край,2012-04-02,20,347482.37
VG,2486,Чувашская Республика,2014-03-02,10,197039.94
NK,2410,Республика Ингушетия,2012-14-05,19,251765.94
UR,2438,Свердловская область,2011-11-09,5,40880.78
UR,2439,Челябинская область,2015-28-05,0,0.00
CE,2450,Тульская область,2016-03-01,7,102584.82
NK,2411,Карачаево-Черкесская Республика,2011-13-09,17,540515.33
SB,2413,Кемеровская область,2011-17-09,27,164155.91
FE,2427,Еврейская автономная область,2013-21-02,25,895660.70
NK,2412,Республика Северная Осетия,2010-12-06,15,128128.15
CE,2451,Курская область,2013-10-10,7,140769.10
NW,2417,Республика Карелия,2012-02-05,4,165623.01
SB,2414,Республика Алтай,2015-15-02,1,15297.55
SB,2415,Кемеровская область,2010-13-04,16,260938.94
NK,2413,Республика Северная Осетия,2016-30-05,8,68311.37
UR,2440,Челябинская область,2013-15-04,14,91871.16
UR,2441,Челябинская область,2011-18-09,15,283208.27
NW,2418,Новгородская область,2010-01-05,5,8664.06
CE,2452,Московская область,2016-07-01,3,54279.92
NW,2419,Республика Коми,2016-25-01,8,75979.26
UR,2442,Ямало-Ненецкий автономный округ,2014-31-01,4,92401.04
UR,2443,Курганская область,2011-18-05,20,149020.35
VG,2487,Чувашская Республика,2010-27-01,7,99974.76
NK,2414,Кабардино-Балкарская Республика,2011-12-05,18,484257.95
NW,2420,Калининградская область,2014-25-12,10,166298.92
FE,2428,Магаданская область,2014-14-06,13,269074.44
NW,2421,Мурманская область,2013-07-07,14,359767.82
CE,2453,Ярославская область,2015-06-02,18,482567.77
CE,2454,Калужская область,2012-30-07,0,0.00
NK,2415,Кабардино-Балкарская Республика,2012-08-03,9,82107.40
CE,2455,Костромская область,2013-13-03,4,98926.31
CE,2456,Липецкая область,2013-26-11,15,231551.01
NW,2422,Ненецкий автономный округ,2012-24-02,11,253743.39
NW,2423,Мурманская область,2015-21-04,43,1766406.61
VG,2488,Республика Мордовия,2013-26-06,27,376784.54
FE,2429,Хабаровский край,2010-16-12,13,341596.67
NK,2416,Чеченская Республика,2015-01-04,19,253230.45
SO,2469,Севастополь,2016-25-04,3,84356.19
NW,2424,Ленинградская область,2011-30-12,3,80266.25
VG,2489,Кировская область,2015-18-03,9,71520.24
UR,2444,Ямало-Ненецкий автономный округ,2016-08-01,5,55283.75
VG,2490,Республика Башкортостан,2011-09-04,10,146250.34
NK,2417,Республика Дагестан,2011-12-01,15,184362.14
CE,2457,Смоленская область,2011-05-11,3,112697.09
SO,2470,Волгоградская область,2012-24-11,13,349309.21
VG,2491,Республика Мордовия,2012-14-10,2,40037.65
SO,2471,Севастополь,2015-26-07,3,49275.90
NW,2425,Псковская область,2015-19-07,1,23911.59
SO,2472,Республика Калмыкия,2013-24-09,5,109345.31
SO,2473,Республика Калмыкия,2012-09-07,2,44234.62
FE,2430,Хабаровский край,2011-05-04,22,230640.06
CE,2458,Воронежская область,2014-13-05,9,10828.12
UR,2445,Ханты-Мансийский автономный округ,2012-16-07,19,190296.09
SB,2416,Красноярский край,2013-10-09,10,201266.83
NK,2418,Кабардино-Балкарская Республика,2014-24-06,5,31313.74
FE,2431,Приморский край,2015-16-07,5,46202.90
SO,2474,Ростовская область,2012-10-04,10,21372.88
FE,2432,Сахалинская область,2013-09-09,16,453212.81
NW,2426,Мурманская область,2014-02-05,17,403278.34
CE,2459,Костромская область,2015-22-04,13,376475.69
FE,2433,Чукотский автономный округ,2016-24-04,10,3807.30
SO,2475,Республика Крым,2012-21-02,17,614296.21
SO,2476,Республика Адыгея,2014-29-04,25,660158.95
NK,2419,Кабардино-Балкарская Республика,2012-08-04,7,157764.36
FE,2434,Камчатский край,2010-10-09,20,638508.88
UR,2446,Курганская область,2013-21-11,9,12620.38
SO,2477,Республика Калмыкия,2010-21-03,14,316803.13
UR,2447,Тюменская область,2010-24-11,3,15730.48
UR,2448,Тюменская область,2012-17-10,19,262955.74
CE,2460,Курская область,2014-29-04,11,43838.28
SB,2417,Забайкальский край,2014-01-05,2,26827.69
SO,2478,Республика Адыгея,2016-21-07,15,150440.43
FE,2435,Республика Саха (Якутия),2011-26-02,16,85974.05
NK,2420,Ставропольский край,2013-13-01,24,216145.23
SB,2418,Новосибирская область,2011-01-03,19,263039.67
UR,2449,Свердловская область,2014-21-09,5,30230.55
NW,2427,Новгородская область,2013-20-05,9,239742.05
FE,2436,Камчатский край,2010-22-08,6,73722.78
NW,2428,Санкт-Петербург,2015-18-06,3,20074.65
VG,2492,Республика Татарстан,2015-18-02,5,77209.53
FE,2437,Амурская область,2015-23-05,6,104687.05
NK,2421,Карачаево-Черкесская Республика,2013-05-04,5,11546.33
UR,2450,Ямало-Ненецкий автономный округ,2015-29-07,12,204424.33
NK,2422,Республика Северная Осетия,2010-18-10,5,11886.64
SO,2479,Республика Крым,2016-20-03,17,429377.14
NW,2429,Псковская область,2010-03-03,10,155405.49
VG,2493,Республика Башкортостан,2014-14-11,21,357643.44
NK,2423,Республика Ингушетия,2010-18-07,3,50779.95
SB,2419,Алтайский край,2010-10-07,18,24120.59
NW,2430,Ленинградская область,2015-21-09,23,214358.97
CE,2461,Тверская область,2014-06-07,1,20300.21
SB,2420,Томская область,2011-20-04,11,261348.23
UR,2451,Свердловская область,2015-12-01,11,215367.13
SO,2480,Республика Калмыкия,2010-23-07,8,83033.93
FE,2438,Еврейская автономная область,2014-06-08,13,295249.80
SO,2481,Республика Калмыкия,2012-05-03,12,231797.78
SB,2421,Республика Хакасия,2013-17-12,4,20163.60
FE,2439,Камчатский край,2016-02-04,5,122771.31
FE,2440,Еврейская автономная область,2010-30-05,4,92894.78
NW,2431,Республика Коми,2013-26-02,2,25168.46
NK,2424,Республика Ингушетия,2010-16-03,24,30887.91
NW,2432,Вологодская область,2011-24-01,4,41950.71
NK,2425,Ставропольский край,2010-17-06,5,20533.95
CE,2462,Тамбовская область,2014-06-06,7,178047.00
NK,2426,Республика Дагестан,2014-29-04,2,4894.96
NK,2427,Республика Северная Осетия,2013-29-09,4,68348.22
CE,2463,Калужская область,2014-02-11,6,138581.07
CE,2464,Ивановская область,2015-11-11,11,66768.70
CE,2465,Орловская область,2015-14-01,3,50518.10
NK,2428,Ставропольский край,2012-28-03,2,16371.56
NW,2433,Ленинградская область,2013-31-07,2,70469.74
VG,2494,Республика Марий Эл,2010-27-12,20,598757.03
SB,2422,Республика Алтай,2015-03-02,25,310464.09
